n_items,n_distinct_skus,total_weight_kg,max_fragility,avg_fragility,n_fragile_items,n_temperature_sensitive_items,avg_historical_damage_rate,distance_km,warehouse_load_ratio,is_peak_hour,picker_experience_years,picker_avg_quality_score,picker_avg_picking_speed,rider_experience_years,rider_avg_rating,hour_of_day,had_quality_issue
5,4,3.58,64.71125791115031,55.66609091357242,1,1,0.021108336729779888,5.09,0.8070069920944198,0,6.8496621761580725,64.60794010661235,2.968650592780087,0.704391030434866,4.2007583587965796,7,0
7,3,3.8,38.92429105765401,27.861833159781796,1,0,0.015243636915345124,0.5,0.5213597349337408,0,2.948977437949978,77.063214039597,9.093696189256164,2.406554373744117,4.442672100879077,4,0
14,5,12.26,68.06125128471916,33.27427832395403,3,1,0.05228118220826831,5.99,1.2037788835030319,0,0.05,81.26635952439622,3.43609018466886,4.279978823302915,4.615570051732673,2,0
7,4,5.63,77.14391079120834,65.62789490500346,3,0,0.10066646340219348,14.28,0.7421148134211782,0,1.7412409284385133,100.0,4.345729130898913,2.1160427605298193,4.950073940890597,14,0
4,2,2.8,17.027329335236317,0.0,0,0,0.14222914164341802,9.6,0.7901608747537889,0,4.944945833730879,89.56170106222751,8.24014319578544,0.0686832228090477,3.22843621280764,17,0
15,11,6.79,74.69253704096727,44.798756110873306,4,4,0.09392446136443373,1.1,0.4101135893436281,0,1.8312118082673254,71.70713177335287,4.765345089144419,2.594911411863944,4.745890702502467,4,1
17,11,12.34,94.7458520036842,59.05501197275073,7,2,0.2277401788862341,4.33,0.5537973817328932,1,3.5326862265916654,84.00675737418956,6.039228159296886,1.5337926404115174,4.217677034376803,10,1
18,7,11.91,64.69561440662105,33.04831332433524,4,5,0.03939437232317169,2.44,0.2955547046089149,0,3.5096321590593096,86.21952080957122,4.745744964995891,2.0495994980976513,4.598718866192079,16,0
23,12,24.18,70.67057056336672,49.25401588911937,8,1,0.12442109468177803,11.18,1.1959990866354693,0,1.073843344260988,83.00811366867607,6.629450658967913,0.5623045785455316,3.6432386696323213,23,1
3,2,3.28,37.356567737364124,37.26939980427212,0,0,0.013454165586164815,0.5,0.5203492876307219,0,5.228343723540488,82.18469495718436,8.654471298124623,2.504393097430153,4.097446814438338,3,0
11,4,10.55,24.0648272536918,17.751136066337807,1,1,0.1766586090537317,4.24,0.7558970221893309,1,2.886367439101747,76.45590823906957,3.658872186259819,1.1302908189865606,4.866166494711497,20,1
6,4,3.12,27.345450385188173,17.20133961688644,0,0,0.1615646752300512,3.21,0.1578608017488281,1,2.1575453888530105,85.60955182593351,6.937389905918045,3.211035970720086,4.866566784090221,9,0
22,12,5.24,67.21306604216221,50.66244388234044,7,0,0.12269046555410089,1.31,0.26882917195016576,0,1.9381540040414584,84.61363766328964,3.4012414216666556,4.0260223974904115,4.320099579291756,12,0
13,8,14.63,35.502036623158354,21.014452038160677,1,0,0.005,12.63,0.6123783570173674,0,0.3246869117450033,88.79514053813315,10.279727143997373,2.2796239236240123,5.0,1,0
3,1,3.58,22.035473083655177,1.4592193552932926,0,1,0.12213447465349705,0.5,0.5910335566082416,1,0.9368579001815389,90.39333258865598,4.84093358652463,0.5738521351046368,4.3954561797394796,10,0
17,8,5.56,54.17387232327113,37.69277121787299,4,3,0.030852035964296157,1.22,0.7856581069958937,0,0.5632975047876265,90.06727994509487,7.511970902004206,0.8680170440409984,4.52799764000017,6,0
2,1,1.77,52.7548769077313,23.712208738692713,0,0,0.1072173247299106,12.38,1.4038896549872029,0,5.838373852056161,83.07223861746212,7.027169504557036,2.265945644705826,4.0647848862139,5,0
7,5,4.38,10.708849589098975,8.619621244726371,0,1,0.005,5.6,0.05,1,3.859216944411167,80.37999738511951,6.743408170197414,2.4787976724545397,4.213002855900711,20,0
18,7,6.27,76.36757056240992,36.57844352749352,4,2,0.09619893650507563,5.3,1.04245951686596,0,0.5847889617416742,89.41531611440557,5.709200267209263,1.2102055757497157,4.562366327778412,3,0
13,7,15.58,85.60244238340509,51.88008828191391,4,3,0.058786768321520716,3.5,0.874369452903198,0,5.149274454812819,73.78061260905488,4.03535948328812,1.699241959459843,3.4676913741894104,5,0
19,14,21.53,48.8419681017505,35.443301412211206,4,6,0.03330594233274232,5.99,0.48365950364430965,0,4.383972561679726,57.27262291525669,9.152530510593838,2.871174654356565,4.436677014636495,5,0
14,10,16.56,27.414785497430262,11.54270116655352,1,0,0.11555611384256077,4.28,0.5482248326575198,1,1.1717114031938485,64.62482322528183,4.801839275453699,3.6057868313053407,4.57325250929871,18,0
21,14,7.22,84.14794674702034,45.59967837287814,6,7,0.07692202359401612,3.06,1.0920249278842804,0,3.049787492490908,63.25678274220376,6.287311240733483,1.9871467234218043,4.398856431956133,13,0
14,11,9.69,95.2056121345233,57.77344040568198,5,0,0.06770235291645901,0.5,0.6781988226128944,1,1.1093700412558327,87.62334203331811,5.876194899484524,2.9175004041425474,4.973114575998301,10,0
2,1,2.19,99.41369421419137,83.68675159253227,1,0,0.12423155834368543,6.16,0.5873153615000468,0,3.840184532673246,83.32628487622381,8.269464853430451,1.9940118030468623,4.20468998486419,3,0
2,1,1.75,69.10520181678882,66.72056866584504,0,0,0.19423748723190826,3.61,0.33297187833763736,1,2.987531178511388,89.87441179421398,10.593794960234082,2.4702750328398047,4.302322323777562,9,0
19,13,12.06,52.40077008633523,12.882115415628785,1,4,0.09654041932882837,4.12,0.4073726496226302,1,1.522358958785764,87.17547793298394,5.273131392906771,1.0230536712078115,4.236549532060152,21,0
1,1,0.72,80.02795544993403,53.877820238081114,0,0,0.005,8.64,0.2742898513523028,0,0.2198275611415612,92.37814648011414,6.750678754748829,2.5866362549284125,4.276544716532641,11,1
10,8,2.39,68.36359867176216,40.64352625446715,2,0,0.005,3.98,1.009575423861003,0,2.0963571713882008,93.30285881877492,8.435381738964843,4.05013146621505,4.332665133710648,23,0
1,1,0.81,20.63763690414187,9.653818460875833,0,0,0.08413488153082768,5.56,0.4255340943747985,0,2.9864073492303804,91.4529317502396,8.896047553444415,2.549999050702924,4.173476350931288,1,0
8,5,8.48,73.99167344983553,41.24349466008335,2,0,0.14158822770774881,12.69,0.2820839125899337,0,4.280552799823767,91.6657110337158,6.220762730296657,2.6292325670336316,4.846713694003453,6,0
15,10,3.04,99.51016240826895,77.21088735395601,8,1,0.08808248320466931,7.53,0.7611385183551507,0,3.2064870131195344,98.3822822649404,6.2889915102963725,0.6642810222761626,4.955235023598194,3,1
5,2,1.8,80.11870598870316,61.309012635821766,2,0,0.11069393469312958,3.84,0.41432030286495963,0,3.6821895960449122,100.0,8.810113040340562,2.5119553516887168,4.855372343865289,15,0
12,7,8.62,42.35218390038095,12.704104262793955,1,4,0.07647082562127322,1.61,1.2413576229623073,0,0.9972505420044173,82.74734334101004,3.177594904096582,0.05,4.682360542281283,2,0
24,17,18.26,50.177757806346904,35.30177877146864,6,6,0.13772573855868966,5.47,0.7143851560893983,1,0.05,97.36691956892766,8.140855507257044,2.980850310700432,4.007392077978342,9,1
2,1,1.09,62.99303018149596,45.81683746675063,0,0,0.11699634949203686,9.15,0.7717714023326974,0,0.05,76.16983295736357,5.061474199591091,4.157634679304813,4.365896558790464,0,0
2,1,0.46,26.093073120296904,0.0,0,0,0.018825390783683234,3.64,0.7727342692364181,0,1.7334403114479544,76.7192590311923,6.7681259111243515,1.2040480405981255,5.0,12,0
7,3,6.61,25.583456805098514,0.0,0,0,0.10686810459982359,5.83,0.8998227654380052,0,0.9631577750433766,98.58157062798028,6.612426303714646,1.6422317151077863,4.311074639091073,4,0
20,17,8.86,77.24925125094965,38.40181257039055,5,3,0.005,3.54,0.9486420881204478,1,2.0030541909019273,83.01828655602017,5.407175531705223,3.433726203320288,4.553981033312467,18,0
10,5,8.45,61.20290346926251,38.68885109854841,2,2,0.10688143729334681,4.37,0.7102567304599375,0,3.374157638391165,65.343445148371,7.059448956430409,0.7663523136892705,3.7984446583301192,11,0
16,7,12.15,12.83941797145523,0.0,0,3,0.06304991014483105,0.89,0.3444233616257934,0,3.204107922609033,70.01621435364767,5.855611053258346,2.702279851370168,4.613195116554789,14,0
1,1,0.63,55.0329726643572,43.53541756556777,0,0,0.08964163841311579,6.84,0.6462213615579886,0,0.05,74.27027790550892,8.321280988061208,0.8740469104076802,4.126948973536362,4,1
18,7,14.23,80.27393973311267,58.913179476965176,7,5,0.09944093748608213,6.33,0.720765964093834,0,6.327767525578705,70.25040635400502,5.12024835594379,2.8596930794257993,4.291161137794118,15,0
2,1,1.79,34.97972095733084,30.197363285200737,0,0,0.09689822678378193,11.66,0.12874842159875188,0,2.8261349411150953,87.35760311760238,4.616721893585855,1.635808314908711,3.2944534913592376,0,0
18,12,13.9,59.83981562588788,36.31585929620592,4,2,0.16504847680015122,6.17,0.05,0,2.663095393811089,73.36722451224091,6.699600809901716,0.05,4.376303676212219,3,0
4,1,3.03,63.18125539834974,47.57105776705343,1,0,0.08204478416153223,2.89,0.2755560406468369,1,1.9625389497754882,79.20406674006097,6.369164572563692,0.42428407727631434,4.756413322660658,19,0
21,11,13.36,58.7385272191608,44.658644078469216,6,0,0.09133503704390879,11.55,0.05,0,1.752266452176091,75.92804373022807,9.219762897739422,1.859813666017515,4.772828322976719,5,0
8,3,5.04,7.699094160431108,0.0,0,0,0.15978900236733978,7.2,0.5297372550718601,0,3.9604354903070202,68.34658570543951,6.453697035078459,4.800499092141886,4.240246085900335,17,0
5,3,3.45,34.90386827090303,15.08733377350039,0,1,0.19380804936050414,6.49,0.42949046848493366,1,0.6422992364543474,68.83125402585907,6.497609233043892,1.6339817032244528,4.705434446487763,20,0
9,3,5.87,27.796542052697795,26.291224403850592,1,1,0.07893744029067568,5.68,0.7310300557638574,0,2.6907374358444427,91.11450671691739,4.323700793193584,0.9254049155697488,4.782525282729241,3,0
1,1,0.64,40.34916191670069,16.061804882703914,0,0,0.049274868596730276,6.34,0.9482311208951405,0,4.62560681238303,85.26893436960036,6.846391303992154,2.46673194711194,4.090256320757803,23,0
4,2,1.64,78.69527032658947,67.27330695549695,1,0,0.05224915440694451,2.27,0.8012723501619639,1,2.5038295366410637,50.021081380071955,4.444197160378405,0.05,4.785179793173009,19,0
15,11,13.87,85.16127170677727,48.95847064188243,5,0,0.1070433222792162,5.39,0.8520566102264255,0,3.0211908351081807,75.65168088544766,6.162011856255648,3.9123692956755414,4.264826710827163,13,1
8,4,2.66,31.640516865082773,10.586041072474817,0,2,0.06779674248960131,4.84,1.0310807750836715,0,0.05,90.92757139525685,4.849398220125622,2.9246604742224696,3.868045933164366,7,0
9,7,9.98,61.50810280923697,30.284613328520894,1,2,0.005,7.14,0.5858590858730882,0,3.522502369891982,87.64854326608321,7.424806834137444,1.2422614251265274,4.1189249093748455,4,0
20,14,16.5,93.91618151553251,59.86862701510722,8,3,0.14738292494760552,10.18,0.05,0,2.790972517449361,100.0,6.3040062939038135,3.084260922309361,4.4854449611393585,5,0
3,1,0.75,55.94206066229794,20.78273338945634,0,0,0.12892332806737314,9.58,0.08945385510697701,0,2.0395864710546823,79.42254209720052,8.570316814203277,2.4520909676180285,3.795273238392278,12,0
10,6,8.59,88.56008439321121,53.734844795573665,3,1,0.1487985880971191,7.76,0.8744375661224136,0,3.354953753070226,85.755770033717,4.692986689053115,1.8004792447235762,3.5741624284853053,3,1
5,3,2.81,74.44870264760178,65.42995319233441,2,1,0.16064753048522068,0.5,0.7686627392284244,0,0.3704603315256205,73.16986907576165,6.567958267578808,2.819838587248779,4.554270109323108,11,1
12,6,13.56,73.8877232493621,61.75510122222446,5,1,0.09143675728226487,3.98,0.943298783249038,0,5.081964358559091,66.5339989562519,6.722679556923369,1.8685908744828832,4.538168764719973,12,0
8,4,9.09,67.28641565680174,38.96889118084424,2,2,0.09563317601400068,0.5,1.694871685374811,0,6.827725441404684,85.64499980700339,6.223743482741472,2.25381938419777,4.288305925271527,15,0
2,1,2.09,84.02728544049093,62.522549940936365,0,0,0.14039949877198554,10.04,0.776789307712768,0,1.2382570240466673,78.07092971976834,8.43765833267408,2.8333398022158316,4.433539897742066,0,0
2,1,1.54,47.88405514815316,23.510763635123162,0,0,0.0070972546647072865,5.23,0.6665732578062398,0,4.081252192917213,100.0,6.354859903626937,1.434675473040677,4.659146418752839,7,0
21,18,23.5,100.0,89.6893894348141,13,1,0.058851531559257333,5.13,0.8211383247336155,0,1.9698925207303222,76.11821402562283,4.600736571129572,1.810665633955447,3.7122560158388422,3,1
2,1,1.7,44.86879451062033,40.298689911559855,0,0,0.07644056547151927,2.97,0.28342634420537205,1,0.23118296049840992,77.78977441491249,7.2006887305619705,0.24656401658387495,3.3214007963640073,21,0
19,7,20.43,66.96172913632869,60.2294715664177,8,1,0.13531623569582482,10.77,0.9642123204791917,1,4.275513093737272,82.81036144445382,9.699974504747745,0.07199653120012517,4.720753139723117,20,1
22,8,7.92,52.549254103654555,27.035805101667492,4,1,0.04768354054711596,6.12,0.6400295030574453,0,1.745772066207622,91.40572804676334,5.249565847626058,0.05,4.544886017924646,23,1
12,7,13.25,71.00197252608744,45.98711973153282,3,1,0.03727104589631832,5.26,1.2889666213178264,1,3.1788996420072886,90.5593718623702,6.350380392474138,2.546727676077292,4.606386355156786,21,0
8,6,6.89,79.65346110368489,46.95619657455025,2,1,0.054141952426027457,6.22,0.13981523246002525,1,5.256679135067433,65.39178941382809,6.843390731470995,1.5286718090981553,4.061461724706784,21,0
19,15,9.56,42.31693273635333,14.565659166169617,1,0,0.10817781590379255,6.52,0.7015894248966882,0,3.0444646348146804,95.07199693145239,8.16852856107396,0.23448416985352494,4.4708187099909615,7,1
24,20,28.75,22.22131135848291,13.914245861941328,2,7,0.0759034535102737,5.18,0.4803472973332431,0,2.5340906973524397,80.36641798907463,7.827127446784576,1.423071684363326,4.818490144538437,23,0
3,2,2.66,33.30383843955377,30.500943758704075,0,0,0.005,10.77,0.32673614571840043,0,0.6640267190491966,55.21331331102874,6.700150075705477,0.40928737835984763,4.476182758643245,0,0
24,14,26.6,74.95830686787262,59.3173159646118,10,1,0.005,10.73,0.9179308405821957,0,0.6693497003366511,82.02639192809448,5.724679221495076,2.2750499865328684,4.186080671643916,3,0
23,13,4.73,14.850893914697853,0.0,0,0,0.08819622729169883,6.09,0.5888605310502394,0,1.9819883747621427,71.81671918714832,5.633604554333156,3.4796738609720936,4.482364553975302,7,0
4,1,3.01,57.71395855444753,27.017317166760687,0,1,0.09019415303379169,2.61,1.1656877864565711,0,1.5935766747262727,93.83254443878371,7.344846920360093,3.9910642476860394,4.930271532069106,6,0
2,1,1.83,90.67653200796903,63.817197703056024,0,0,0.0816550990042252,7.02,0.5141927012831883,1,3.288244947641532,85.44921801739122,5.1990798986932925,1.768110472484124,4.457531311639842,19,0
18,11,3.85,42.781251668370736,7.893153344370923,1,1,0.05175727881978433,3.34,0.5625930400434465,1,0.45771334292187404,92.75904526459576,3.9978305480122307,1.7347558411243176,3.9412992732874503,18,0
2,1,1.93,82.75628576869914,62.585814591626495,0,0,0.12725884716857516,11.42,1.4051248370359413,0,0.9595907273608164,93.93918585560981,6.07599648739573,0.05,5.0,3,1
15,9,12.77,21.73651767589697,10.18855451551121,1,1,0.10213883534088107,12.0,0.22719171474967925,0,1.9573943437313717,77.43151787222169,5.554650389348701,0.05,4.271482205007041,11,0
2,1,0.95,35.006099472120404,14.836084490143186,0,0,0.10009464662776216,8.6,0.42572859380893185,0,2.3541286534869066,84.49783544471673,5.8005487498830135,4.003209511613483,4.115361502282766,2,0
17,8,15.11,40.38120138902468,31.761120886728342,3,3,0.10222383107459358,1.08,0.05,0,2.2934208457146372,93.36701660915564,7.450007736206442,2.2606922851929347,4.144369761202239,23,0
6,4,1.99,78.63732380571535,76.2160995043806,3,0,0.17584488060661924,3.86,0.5435981987967987,0,1.8873095032408544,84.22493348461502,6.658401114080452,3.6854930844213714,4.592816474860368,16,1
3,2,3.07,40.9071637279737,20.919841678929053,0,0,0.01854366334795895,4.92,0.9417701398493934,0,0.9448841837321265,73.76353582568716,6.070987718996456,0.05,4.150108492925322,3,0
2,1,2.13,16.54420456275338,0.0,0,0,0.05473577409575818,2.36,0.8434266130945112,1,3.1271215537261043,96.44383802953354,4.354592496300585,1.8860641411402794,3.7367996343353664,18,0
5,2,3.43,5.446569088086272,4.157406955459248,0,0,0.05981943618127278,4.51,0.750476702122262,0,4.092220019218613,82.25238378977959,5.766968718224406,0.05,4.572410180894549,7,0
13,6,9.2,84.35381006742186,55.50286018599523,5,1,0.15545994894286994,6.65,0.39330102855712196,0,2.696424140032731,74.12744301169312,3.578913965118118,0.05,4.478055933944446,5,0
2,1,1.2,30.96975868980457,5.195713727969803,0,0,0.057574788044005815,7.83,0.6333617009447444,0,1.2718669382890022,100.0,5.097496825283068,0.6572572247466177,4.431096293846475,15,0
20,16,10.91,64.08730747381072,61.13522066058566,8,1,0.03245243833582245,10.87,0.5608546580450592,0,0.05,62.947123263314204,5.043907135002236,4.7342070752606595,3.9812242350622546,5,1
15,13,16.09,64.936341126653,36.53539806421332,3,0,0.0736514739381389,5.64,0.6980836573063359,1,4.856166666019847,75.33375462557255,6.513317342698556,0.79099766887136,4.228021023223237,9,0
8,5,4.04,37.60292482869371,34.29003301447124,1,1,0.086274454467748,4.52,0.7609711093755693,1,1.9203553937951936,76.26313751804489,6.597331822916042,3.876919102366494,4.5704892786989415,21,0
24,12,14.47,62.246958733117054,41.540693411108066,7,6,0.15178294580919158,0.57,0.5772230225534543,1,4.315209997156435,90.7754749690633,6.041029864609336,1.6131937666881337,4.433737726983832,8,1
16,7,8.0,42.26962699495705,17.379752610271034,1,2,0.05721881192941583,7.11,0.7083377448016204,0,4.827024278103166,78.49514780753307,4.442979247959343,3.84597422119705,4.519734760181411,3,0
17,12,14.56,57.99260425477295,38.03318227289422,4,4,0.03875294023294528,3.91,0.6657691196461155,0,3.485885106488027,75.15069658361882,3.3941553517770457,3.022087929968126,5.0,13,1
5,2,5.07,38.64862855694074,8.752394071784803,0,1,0.02540922169082261,4.89,0.46375940612594496,0,3.727560818797123,92.43488670597583,8.923613703612913,3.9772495896450533,4.49790144780046,3,0
18,12,6.56,80.098265329997,64.67560045238943,8,5,0.05934288403366728,3.46,0.7278301062278625,1,3.6002664653280414,89.81638388901162,4.9736101352916515,1.2856352963357396,4.591090865145027,19,0
14,11,6.37,20.917727772815496,12.399504941965269,1,1,0.2338192779255832,3.58,0.2530138049061674,0,1.8461702310989634,79.12352082340104,5.977183795487994,2.400006310414694,4.02093739375544,17,0
24,14,7.3,64.11169324959295,44.655373968321314,7,7,0.10294502097901692,8.6,0.763479630826809,1,0.36263631827927845,84.33317016018633,5.629578667892357,2.1797285364704337,3.938217951949813,10,1
12,7,4.32,25.92497075961961,12.235493350266538,1,2,0.11589668857711416,5.5,0.3112318194744976,0,3.4768194886638506,70.72745940108183,8.04925981326393,5.8095956698980515,4.664183193745218,12,0
